SMILES,Tanimoto,NLL,Status,UMAP1,UMAP2
CCOC(=O)[C@H](Cc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCS2)C[C@H]1C(=O)O,1.0,5.48961353302002,Generate,-8.724759,6.917107
CCOC(=O)[C@@H](Cc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.7755102040816326,5.545517444610596,Generate,-8.422752,6.6537905
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCS2)C[C@H]1C(=O)NO,0.803921568627451,5.604094505310059,Generate,-11.12269,5.794103
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCS2)C[C@H]1C(=O)O,0.7755102040816326,5.658249378204346,Generate,-10.708466,6.50747
CCOC(=O)[C@H](CCc1ccccc1Cl)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.803921568627451,5.668700695037842,Generate,-9.896776,4.008616
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C=CCO2)C[C@H]1C(=O)O,0.6764705882352942,5.710766792297363,Generate,-9.42381,4.4737506
CCOC(=O)[C@H](CC(C)C)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.8791208791208791,5.71245813369751,Generate,-9.076378,4.799273
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SC/C2=N\O,1.0,5.714800357818604,Generate,-8.7255125,3.3254554
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC2(CCCS2)C1,0.6857142857142857,5.783578872680664,Generate,-9.508343,6.76814
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)CC(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.8085106382978723,5.7844014167785645,Generate,-9.934295,3.5156033
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)OCCS2(=O)=O,0.8144329896907216,5.843185901641846,Generate,-9.856874,4.435942
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)OCCCS2,0.7058823529411765,5.871456146240234,Generate,-7.9331417,5.980503
CCOC(=O)[C@H](CCc1ccccc1F)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.6494845360824743,5.965207576751709,Generate,-9.678486,4.362315
CCOC(=O)[C@@H](NCCc1ccccc1)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,,6.014622688293457,Generate,-8.833518,5.63597
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC2(CCS2)C1,0.7254901960784313,6.066850662231445,Generate,-9.192808,6.90721
C=CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.5904761904761905,6.0733842849731445,Generate,-8.5143175,4.9874973
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)OC(C)C)SCCS2,0.84375,6.126863956451416,Generate,-9.95025,4.6767383
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)CN1CC2(C[C@H]1C(=O)O)SCCS2,0.6952380952380952,6.1779961585998535,Generate,-8.528638,4.633698
CCOC(=O)[C@@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCS2)C[C@H]1C(=O)O,0.7524752475247525,6.184771537780762,Generate,-10.487329,6.288845
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)CC(C)(C)CS2,0.8144329896907216,6.193949222564697,Generate,-10.771635,5.1196985
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCS2)C[C@H]1C(=O)OC,0.7604166666666666,6.375967025756836,Generate,-10.968488,6.429741
COC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCS2)C[C@H]1C(=O)O,0.7058823529411765,6.376767635345459,Generate,-10.284835,6.7854276
CCOC(=O)[C@@H](NCc1ccccc1)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.6138613861386139,6.379264831542969,Generate,-8.864188,5.849701
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCCO2)C[C@H]1C(=O)O,0.8631578947368421,6.429524898529053,Generate,-10.198798,7.4295735
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C=CS2)C[C@H]1C(=O)O,0.82,6.488214492797852,Generate,-8.304697,4.3272033
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)N(CC)CC)SCCS2,0.7731958762886598,6.493692874908447,Generate,-8.646292,4.911734
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCO2)CC1C(=O)O,0.7755102040816326,6.516722679138184,Generate,-10.297526,7.550659
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CC1C(=O)O)OCCO2,0.7281553398058253,6.518250465393066,Generate,-10.471285,4.1189513
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)OC)OCCS2,,6.538236141204834,Generate,-7.585346,5.5190077
CCOC(=O)[C@H](CCc1cccc(OC)c1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.6698113207547169,6.54075288772583,Generate,-10.127964,3.644227
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)NOC)SCCS2,0.6764705882352942,6.688492298126221,Generate,-10.273563,4.929854
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)Nc1ccccc1)SCCS2,0.7291666666666666,6.695040225982666,Generate,-8.132862,4.763743
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)OC(C)(C)C)SCCS2,0.7019230769230769,6.703259468078613,Generate,-8.751571,4.4022427
CCCC[C@H](N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2)C(=O)OCC,0.7346938775510204,6.706237316131592,Generate,-9.6222515,4.880049
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCC2(C)C,0.7961165048543689,6.707966327667236,Generate,-9.779272,5.3125305
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C=CCS2)C[C@H]1C(=O)O,0.7227722772277227,6.735538005828857,Generate,-8.59902,4.0732536
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.7227722772277227,6.744246482849121,Generate,-10.26696,4.9437613
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCC(C)(C)S2,0.6698113207547169,6.770343780517578,Generate,-8.9423275,4.4044576
CCOC(=O)[C@H](CCCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCS2)C[C@H]1C(=O)O,0.79,6.788430690765381,Generate,-10.351475,6.3859124
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)OCS2,0.8367346938775511,6.830648422241211,Generate,-7.7887526,5.6384015
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CC1C(=O)O)SCCS2(=O)=O,,6.838988304138184,Generate,-9.448228,3.4755104
CCOC(=O)[C@@H](CCc1ccccc1)N[C@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.7450980392156863,6.9020304679870605,Generate,-10.240623,4.556016
CCOC(=O)[C@H](Cc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)OCCS2,0.7387387387387387,6.954748153686523,Generate,-8.010876,6.3160515
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCC(C)S2)C[C@H]1C(=O)O,0.803921568627451,6.958754539489746,Generate,-11.174937,6.0883174
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CC(=O)CS2)C[C@H]1C(=O)O,0.6947368421052632,7.011011600494385,Generate,-10.926891,4.315362
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CCCS2)C[C@@H]1C(=O)O,0.7326732673267327,7.023712158203125,Generate,-11.17336,6.38827
CCOC(=O)[C@H](CCCCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0.74,7.026369571685791,Generate,-10.407441,5.295546
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC2(CSCCS2)C1,1.0,7.031414985656738,Generate,-9.370761,6.9166417
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CC1C)SCCS2,0.81,7.04217004776001,Generate,-10.571378,4.62225
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CC1C(=O)O)SCCC(=O)S2,1.0,7.070675373077393,Generate,-9.026764,3.4854324
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C[C@]2(C[C@@H]1C(=O)O)OCCS2,0.7184466019417476,7.181856632232666,Generate,-7.5368357,5.8578005
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCC(C)(C)S2,0.7708333333333334,7.2174482345581055,Generate,-10.609211,3.7190328
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC2(C1)SCCS2,0.7450980392156863,7.250345706939697,Generate,-9.080056,6.579967
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCC2(C)C,1.0,7.303590774536133,Generate,-9.965334,5.790967
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)OCC(C)C)SCCS2,,7.322920322418213,Generate,-7.947085,4.0373855
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(CC1C(=O)O)SC/C2=N/O,0.6764705882352942,7.35119104385376,Generate,-8.404079,3.4758806
